id,category_id,question_id,question_number,question_text,check_box,block_number,block_text,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,site
1011,5,5_5,5,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",FALSE,2,Between the Bells,D,D. Chill—I just want everyone to get along.,D. You lead with your mind and style. That’s clever energy in a loud world.,"You want peace? Start by giving it to yourself. Try setting a 10-minute 'no stress' zone today—no tasks, no fixing.",curious,,youth
1012,5,5_5,5,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",FALSE,2,Between the Bells,E,E. None.  I *am* the vibe.  Take it or leave it.,"E. You're your own vibe—unapologetic, unbothered, and unfiltered.","If you *are* the vibe, own it—but don’t let it become a shield. Ask: ‘When was the last time I felt truly seen?’",quiet,,youth
1013,5,5_5,5,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",FALSE,2,Between the Bells,OTHER,Other,,,,,youth
1014,5,5_6,6,Where do you feel most like yourself in school?,FALSE,2,Between the Bells,A,"A. In the classroom—when I get to think, solve, or ask questions.",A. Your mind lights up when you’re invited to wonder.,Stay curious—it’s one of your sharpest tools.,curious,,youth
1015,5,5_6,6,Where do you feel most like yourself in school?,FALSE,2,Between the Bells,B,"B. In the gym, on the field, or anywhere I get to move—sports, dance, martial arts, whatever.","B. Movement helps you feel clear, strong, alive.",That energy? It’s more than physical. Let it carry into everything else you do.,proud,,youth
1016,5,5_6,6,Where do you feel most like yourself in school?,FALSE,2,Between the Bells,C,"C. In the cafeteria, hallways, or walking between classes—when I’m just being me with friends.",C. You feel most real when you’re seen without needing to explain.,Stay close to those people. That ease? It’s kind of home.,neutral,,youth
1017,5,5_6,6,Where do you feel most like yourself in school?,FALSE,2,Between the Bells,D,"D. During art, recess, or clubs—when I get to make stuff, think freely, or just play.",D. You come alive when things don’t have to be perfect.,Those moments? They’re not a break from learning—they’re how you grow.,curious,,youth
1018,5,5_6,6,Where do you feel most like yourself in school?,FALSE,2,Between the Bells,E,"E. On stage, holding a mic, leading a group—when all eyes are on me. ",E. You don’t just handle the spotlight—you grow in it.,That power? Use it to lift others too. Real leadership sees.,proud,,youth
1019,5,5_6,6,Where do you feel most like yourself in school?,FALSE,2,Between the Bells,F,"F. Honestly? Nowhere.  School’s like a stage, but I’m stuck in the wrong costume. ",F. You’re not lost—you’re just not where your story gets good yet.,"Hang tight. Your people, your place, your fit? They’re still in casting.",anxious,,youth
1020,5,5_6,6,Where do you feel most like yourself in school?,FALSE,2,Between the Bells,OTHER,Other,,,,,youth
1021,5,5_7,7,What’s your usual hallway energy?,FALSE,2,Between the Bells,A,"A. Smiles, nods, maybe a “heyy”",,,,,youth
1022,5,5_7,7,What’s your usual hallway energy?,FALSE,2,Between the Bells,B,"B. Floating through with my people, pretending we know what we’re doing.",,,,,youth
1023,5,5_7,7,What’s your usual hallway energy?,FALSE,2,Between the Bells,C,"C. Head down, AirPods in, soul elsewhere.",C. Sometimes tuning out is the only way to get through.,"But if you ever want to tune back in—start with one glance, one nod, one human beat. No pressure.",,,youth
1024,5,5_7,7,What’s your usual hallway energy?,FALSE,2,Between the Bells,D,D. Just trying not to crash into anyone emotionally or physically.,D. That’s more than hallway energy. That’s life energy.,"You’re doing a lot, even if no one sees it. Give yourself credit for the quiet navigation. 
But don’t forget—you’re allowed to take up space too. Even one steady step can shift the whole flow.'",,,youth
1025,5,5_7,7,What’s your usual hallway energy?,FALSE,2,Between the Bells,E,E. Acting normal while calculating who’s ignoring me.,E. That scan-for-danger feeling? It’s not weird—it’s a survival instinct.,But you don’t owe anyone that much brain space. Protect your peace like your locker—and maybe try nodding first. Sometimes power = being the one who opens the door.,,,youth
1026,5,5_7,7,What’s your usual hallway energy?,FALSE,2,Between the Bells,OTHER,Other,,,,,youth
1027,5,5_8,8,"
For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course.
How does lunchtime usually feel for you?",FALSE,2,Between the Bells,A,A. I mostly sit alone or feel out of place. ,A. Sitting alone in a crowd can feel lonelier than being alone anywhere else.,You matter just as much as anyone at any table. Keep being findable—sometimes the right connection starts small.,sad,,youth
1028,5,5_8,8,How does lunchtime usually feel for you?,FALSE,2,Between the Bells,B,"B. It’s okay. I have people around, but it’s not super close. ",B. Being near people isn’t the same as feeling known. It’s okay to want more.,Small conversations can open real doors. Even one real moment can change how a day feels.,neutral,,youth
1029,5,5_8,8,How does lunchtime usually feel for you?,FALSE,2,Between the Bells,C,C. It’s one of the best parts of my day—I feel like I belong.,C. That feeling of belonging isn’t just luck—it’s a real part of what you bring into the room.,"Keep showing up with that heart—and if you can, notice someone who looks a little alone. You might be exactly who they need.",belonging,,youth
1030,5,5_8,8,How does lunchtime usually feel for you?,FALSE,2,Between the Bells,OTHER,Other,,,,,youth
1031,5,5_9,9,When the teacher asks a question and no one answers…,FALSE,3,When You Speak Up,A,A. I raise my hand.  Silence makes me itch.,,,,,youth
1032,5,5_9,9,When the teacher asks a question and no one answers…,FALSE,3,When You Speak Up,B,B. I wait. Someone else will jump in.,,,,,youth
1033,5,5_9,9,When the teacher asks a question and no one answers…,FALSE,3,When You Speak Up,C,C. I ususally don't know the answer. ,,,,,youth
1034,5,5_9,9,When the teacher asks a question and no one answers…,FALSE,3,When You Speak Up,OTHER,Other,,,,,youth
1035,5,5_10,10,"If a teacher calls on you and you don’t know the answer, what do you do?",FALSE,3,When You Speak Up,A,A. Panic quietly and wish for sudden invisibility.,A. You freeze—and that’s real. But your worth isn’t measured by one question.,"Try responding with, 'I’m not sure yet.' It shows curiosity, not failure—and teachers respect that.",quiet,,youth
1036,5,5_10,10,"If a teacher calls on you and you don’t know the answer, what do you do?",FALSE,3,When You Speak Up,B,"B. I say I’m not sure, but I’m willing to learn.",B. You are honest and stay calm. You know one moment doesn’t define your brain.,"Own your pause. Say, 'Give me a second to think.' That’s confidence, not weakness.",brave,,youth
1037,5,5_10,10,"If a teacher calls on you and you don’t know the answer, what do you do?",FALSE,3,When You Speak Up,C,C. Say something weird just to make the class laugh.,C. You make it funny so it stings less. That’s your shield—and don’t let it hide your shine.,"Practice saying, 'Can I come back to this?' in your head—it gives you space to think under pressure.",funny,,youth
1038,5,5_10,10,"If a teacher calls on you and you don’t know the answer, what do you do?",FALSE,3,When You Speak Up,D,D. I mumble something safe so it looks like I tried. ,D. You keep moving—smooth and unfazed. But even cool kids get anxious.,"If freezing happens, don’t judge it. Even whispering 'pass' is power when you're anxious.",neutral,,youth
1039,5,5_10,10,"If a teacher calls on you and you don’t know the answer, what do you do?",FALSE,3,When You Speak Up,E,E. Tell the teacher that was a dumb question anyway.,E. Not knowing? No big deal. Questioning the system? That’s your real answer.,Just don’t burn the bridge while dropping the mic. If you’ve got a better question—ask that one.,proud,,youth
1040,5,5_10,10,"If a teacher calls on you and you don’t know the answer, what do you do?",FALSE,3,When You Speak Up,OTHER,Other,,,,,youth
1041,5,5_11,11,"If you give the wrong answer in class, what do you do next?",FALSE,3,When You Speak Up,A,"A. Blush, shrink, and hope no one remembers.",A. You replay it forever. But no one else even remembers. You’re safe.,Wrong answers mean you tried. Challenge yourself to ask a follow-up question—own your thinking.,quiet,,youth
1042,5,5_11,11,"If you give the wrong answer in class, what do you do next?",FALSE,3,When You Speak Up,B,B. Own it and listen so I get it next time. ,B. You move on and try again. That’s how growth happens.,"Be curious. Ask yourself, 'Why did I think that?' That’s how growth starts.",brave,,youth
1043,5,5_11,11,"If you give the wrong answer in class, what do you do next?",FALSE,3,When You Speak Up,C,"C. Say, ‘Just kidding!’ and pretend it was a joke. ",C. You turn it into a punchline. But you deserve to be taken seriously too.,"Humor is a good coping tool—but don't let it cover up your effort. Ask, 'What part was close?'",funny,,youth
1044,5,5_11,11,"If you give the wrong answer in class, what do you do next?",FALSE,3,When You Speak Up,D,D. Nod along like that’s what I meant the whole time. ,D. You brush it off. Not everything needs a meltdown.,Try not to disappear—staying present after a mistake is brave. Write down what you learned later.,neutral,,youth
1045,5,5_11,11,"If you give the wrong answer in class, what do you do next?",FALSE,3,When You Speak Up,E,E. Argue with the teacher to prove I was right anyway.,E. You own it. Mistakes don’t shake you—they sharpen you.,Proving you're right might feel good—but proving you’re open-minded feels better. Ask: ‘What made me think that?’ That’s real learning.,proud,,youth
1046,5,5_11,11,"If you give the wrong answer in class, what do you do next?",FALSE,3,When You Speak Up,OTHER,Other,,,,,youth
1047,5,5_12,12,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,FALSE,3,When You Speak Up,A,A. That was dumb.  I shouldn’t have said anything.,"A. When silence follows your words, it can feel like a spotlight—on the wrong thing.",You didn’t mess up—you showed up. And showing up is how leaders begin.,sad,,youth
1048,5,5_12,12,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,FALSE,3,When You Speak Up,B,B. Wow. That was awkward.  I’m never speaking up again.,B. That sting makes you want to hide—but silence won’t protect your future voice.,The first tries are always shaky. Every awkward moment stretches you toward something bigger.,anxious,,youth
1049,5,5_12,12,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,FALSE,3,When You Speak Up,C,C. I guess no one respects me. ,C. That thought hits hard—like your worth just dropped in public. But their silence isn’t the measure of your insight.,"You brought something real. Keep developing your voice—not to earn respect, but because it’s worth hearing.",sad,,youth
1050,5,5_12,12,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,FALSE,3,When You Speak Up,D,D. Maybe they didn’t get it—but I’m still glad I said it.,"D. That’s strength—not arrogance. You trusted your voice, even without applause.",Not every moment needs a reaction. The right words don’t always land right away—but they still matter.,quiet,,youth
1051,5,5_12,12,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,FALSE,3,When You Speak Up,OTHER,Other,,,,,youth
1052,5,5_13,13,How do you feel turning in something early?,FALSE,3,When You Speak Up,A,A. Proud.  It’s who I am.,,,,,youth
1053,5,5_13,13,How do you feel turning in something early?,FALSE,3,When You Speak Up,B,B. Anxious. What if I missed something?,,,,,youth
1054,5,5_13,13,How do you feel turning in something early?,FALSE,3,When You Speak Up,C,C. Embarrassed.  I don’t want to seem try-hard. ,,,,,youth
1055,5,5_13,13,How do you feel turning in something early?,FALSE,3,When You Speak Up,D,D. Never happened to me.  ,D. Fair. We all have our own timeline—just don’t let stress be the only reason you move,"Next time, test what it feels like to turn it in before it’s due—even if it’s just once.",funny,,youth
1056,5,5_13,13,How do you feel turning in something early?,FALSE,3,When You Speak Up,OTHER,Other,,,,,youth
1057,5,5_14,14,When a group project falls apart but you did your part…,FALSE,3,When You Speak Up,A,A. I explain to the teacher what happened.  I’m not covering for anyone. ,You did your part—you deserve to be seen.,"Telling the truth isn’t petty—it’s clarity. Just know: group projects aren’t only about the work. They’re a test of teamwork, leadership, and what you do when things fall apart.",,,youth
